run_id,run_name,state,use_self_attention_oe,attention_top_p,masking_probability,attention_filtering_method,oe_source,oe_method,dataset,num_epochs,auroc_ag_news,aupr_ag_news,fpr95_ag_news,auroc_wikitext,aupr_wikitext,fpr95_wikitext,auroc_mean,aupr_mean,fpr95_mean,id_val_f1,val_accuracy,val_auroc,generated_oe,processed_oe,epoch,runtime
03e3hypv,20newsgroups_Self_Attention_OE_top_k_avg_elbow_lower_cross_20251012_155156,finished,True,0.35,0,top_k_avg_elbow_lower,Self_Attention_OE_top_k_avg_elbow_lower,SelfAttention,20newsgroups,5,0.7192135071439092,0.7178704448972216,0.8462218294299603,0.8246952888185998,0.8013876238799417,0.5426425099425541,0.7719543979812544,0.7596290343885816,0.6944321696862572,0.7428942918777466,0.7538665533065796,0.9768058061599731,0,0,2,1310
jnkzg7ku,20newsgroups_Self_Attention_OE_sequential_cross_20251012_161355,finished,True,0.35,0,sequential,Self_Attention_OE_sequential,SelfAttention,20newsgroups,5,0.7549598615407276,0.7454854932740079,0.7490057445868317,0.831068756734966,0.8021996938009447,0.5607600530269554,0.7930143091378468,0.7738425935374763,0.6548828988068935,0.7463628053665161,0.7560759782791138,0.9603897929191588,9051,9051,4,1559
m8q4tac1,20newsgroups_Self_Attention_OE_entropy_elbow_higher_cross_20251012_174602,finished,True,0.35,0.05,entropy_elbow_higher,Self_Attention_OE_entropy_elbow_higher,SelfAttention,20newsgroups,5,0.7551881720430107,0.7528659387181025,0.7070260715863897,0.8425963051685776,0.824050771060451,0.4993371630578878,0.7988922386057942,0.7884583548892767,0.6031816173221387,0.734183132648468,0.7423774003982544,0.9668437242507936,1231,9051,4,1717
39d4htzh,20newsgroups_Self_Attention_OE_max_attention_elbow_lower_cross_20251012_181447,finished,True,0.35,0.05,max_attention_elbow_lower,Self_Attention_OE_max_attention_elbow_lower,SelfAttention,20newsgroups,5,0.7881110620120784,0.7943921541426789,0.658859920459567,0.8388420897582002,0.8273875621806235,0.5125939019001325,0.8134765758851392,0.8108898581616513,0.5857269111798498,0.7303458452224731,0.7397260069847107,0.9650592803955078,1231,9051,4,1565
163mqxad,20newsgroups_Self_Attention_OE_removed_avg_elbow_higher_cross_20251012_184059,finished,True,0.35,0.05,removed_avg_elbow_higher,Self_Attention_OE_removed_avg_elbow_higher,SelfAttention,20newsgroups,5,0.7525537634408602,0.7492546820906143,0.7167476800707026,0.8439477172826012,0.8293009150326153,0.4993371630578878,0.7982507403617307,0.7892777985616148,0.6080424215642952,0.7317028045654297,0.7401679158210754,0.9649385213851928,1229,9051,4,1532
hejjitf5,20newsgroups_Self_Attention_OE_top_k_avg_elbow_lower_cross_20251012_190639,finished,True,0.35,0.05,top_k_avg_elbow_lower,Self_Attention_OE_top_k_avg_elbow_lower,SelfAttention,20newsgroups,5,0.7745805715127413,0.7777694901652216,0.6517896597437031,0.8595337659216534,0.8523717820116917,0.4657534246575342,0.8170571687171974,0.8150706360884566,0.5587715422006186,0.7299638986587524,0.7397260069847107,0.965844452381134,1232,9051,4,1501
6y55rpvc,20newsgroups_Self_Attention_OE_sequential_cross_20251012_193149,finished,True,0.35,0.05,sequential,Self_Attention_OE_sequential,SelfAttention,20newsgroups,5,0.7418934305494181,0.7408208821307527,0.8095448519664162,0.8303208750998131,0.8054917138051143,0.6372072470172337,0.7861071528246156,0.7731562979679335,0.723376049491825,0.7451803088188171,0.7538665533065796,0.9599534273147584,9051,9051,3,1455
j20nrf4s,20newsgroups_Self_Attention_OE_entropy_elbow_higher_cross_20251012_210142,finished,True,0.35,0.05,entropy_elbow_higher,Self_Attention_OE_entropy_elbow_higher,SelfAttention,20newsgroups,5,0.753667403152158,0.7565230182711014,0.7118868758285462,0.8514209518493538,0.8418983512354522,0.4812196199734865,0.8025441775007559,0.7992106847532767,0.5965532479010163,0.7329975962638855,0.7410516738891602,0.9657136797904968,1231,9051,4,1404
yl8zvquq,20newsgroups_Self_Attention_OE_max_attention_elbow_lower_cross_20251012_212515,finished,True,0.35,0.05,max_attention_elbow_lower,Self_Attention_OE_max_attention_elbow_lower,SelfAttention,20newsgroups,5,0.7893967447341288,0.803278032922832,0.6752098983650022,0.8484474110596865,0.8461374086417279,0.5108263367211666,0.8189220778969076,0.8247077207822799,0.5930181175430844,0.7319496870040894,0.7410516738891602,0.9632055163383484,1231,9051,4,1453
wlixdqjd,20newsgroups_Self_Attention_OE_removed_avg_elbow_higher_cross_20251012_214936,finished,True,0.35,0.05,removed_avg_elbow_higher,Self_Attention_OE_removed_avg_elbow_higher,SelfAttention,20newsgroups,5,0.7492796435410223,0.7529125963168082,0.726027397260274,0.8495243078974503,0.8401856775281107,0.4958020326999558,0.7994019757192363,0.7965491369224594,0.6109147149801148,0.7308884263038635,0.7401679158210754,0.9625191688537598,1229,9051,4,1380
tu89mb15,20newsgroups_Self_Attention_OE_top_k_avg_elbow_lower_cross_20251012_221245,finished,True,0.35,0.05,top_k_avg_elbow_lower,Self_Attention_OE_top_k_avg_elbow_lower,SelfAttention,20newsgroups,5,0.786304021210782,0.7979154544141378,0.6491383119752541,0.8664365730942469,0.8651891630196896,0.4745912505523641,0.8263702971525144,0.8315523087169137,0.5618647812638091,0.7273295521736145,0.736190915107727,0.9647765159606934,1232,9051,4,1324
229e65n8,20newsgroups_Self_Attention_OE_sequential_cross_20251012_223456,finished,True,0.35,0.05,sequential,Self_Attention_OE_sequential,SelfAttention,20newsgroups,5,0.8460527323611724,0.8388171242152166,0.4900574458683164,0.7651724538921321,0.7548576879792372,0.7719840919133893,0.8056125931266522,0.796837406097227,0.6310207688908529,0.7361027002334595,0.7454706430435181,0.9613391757011414,9051,9051,4,1378
